,ElectionDate,PartyCode,PartyName,RaceCode,OfficeDesc,CountyCode,CountyName,Juris1num,Juris2num,Precincts,PrecinctsReporting,CanNameLast,CanNameFirst,CanNameMiddle,CanVotes,election_year,election_type,election_stage,election_type_OG,TotalCanVotes,MaxVotesInRace,Won,RaceVoterPool,TotalCanVotes_County,RaceVoterPool_County
27962,8/26/2014,REP,Republican,STR,State Representative,SEM,Seminole,28.0,999.0,33,33,Townsend,Kathryn,,3685,2014,General,primary,Primary,3685.0,6463.0,0,10148,3685.0,10148
27963,8/26/2014,REP,Republican,STR,State Representative,ORA,Orange,30.0,999.0,14,14,Cortes,Bob,,1717,2014,General,primary,Primary,5123.0,5123.0,1,9025,1717.0,3214
27964,8/26/2014,REP,Republican,STR,State Representative,SEM,Seminole,30.0,999.0,19,19,Cortes,Bob,,3406,2014,General,primary,Primary,5123.0,5123.0,1,9025,3406.0,5811
27965,8/26/2014,REP,Republican,STR,State Representative,ORA,Orange,30.0,999.0,14,14,Sturgill,Scott,,1497,2014,General,primary,Primary,3902.0,5123.0,0,9025,1497.0,3214
27966,8/26/2014,REP,Republican,STR,State Representative,SEM,Seminole,30.0,999.0,19,19,Sturgill,Scott,,2405,2014,General,primary,Primary,3902.0,5123.0,0,9025,2405.0,5811
27967,8/26/2014,REP,Republican,STR,State Representative,LAK,Lake,31.0,999.0,42,42,Glisson,Randy,,4681,2014,General,primary,Primary,6072.0,7193.0,0,20832,4681.0,13826
27968,8/26/2014,REP,Republican,STR,State Representative,ORA,Orange,31.0,999.0,12,12,Glisson,Randy,,1391,2014,General,primary,Primary,6072.0,7193.0,0,20832,1391.0,7006
27969,8/26/2014,REP,Republican,STR,State Representative,LAK,Lake,31.0,999.0,42,42,Grassel,Belita,'B',2330,2014,General,primary,Primary,3022.0,7193.0,0,20832,2330.0,13826
27970,8/26/2014,REP,Republican,STR,State Representative,ORA,Orange,31.0,999.0,12,12,Grassel,Belita,'B',692,2014,General,primary,Primary,3022.0,7193.0,0,20832,692.0,7006
27971,8/26/2014,REP,Republican,STR,State Representative,LAK,Lake,31.0,999.0,42,42,Seefeldt,Terri,,1709,2014,General,primary,Primary,3836.0,7193.0,0,20832,1709.0,13826
27972,8/26/2014,REP,Republican,STR,State Representative,ORA,Orange,31.0,999.0,12,12,Seefeldt,Terri,,2127,2014,General,primary,Primary,3836.0,7193.0,0,20832,2127.0,7006
27973,8/26/2014,REP,Republican,STR,State Representative,LAK,Lake,31.0,999.0,42,42,Stephens,Joseph,,409,2014,General,primary,Primary,709.0,7193.0,0,20832,409.0,13826
27974,8/26/2014,REP,Republican,STR,State Representative,ORA,Orange,31.0,999.0,12,12,Stephens,Joseph,,300,2014,General,primary,Primary,709.0,7193.0,0,20832,300.0,7006
27975,8/26/2014,REP,Republican,STR,State Representative,LAK,Lake,31.0,999.0,42,42,Sullivan,Jennifer,,4697,2014,General,primary,Primary,7193.0,7193.0,1,20832,4697.0,13826
27976,8/26/2014,REP,Republican,STR,State Representative,ORA,Orange,31.0,999.0,12,12,Sullivan,Jennifer,,2496,2014,General,primary,Primary,7193.0,7193.0,1,20832,2496.0,7006
27977,8/26/2014,REP,Republican,STR,State Representative,PAS,Pasco,36.0,999.0,35,35,Gregg,Chris,,3720,2014,General,primary,Primary,3720.0,3720.0,1,6356,3720.0,6356
27978,8/26/2014,REP,Republican,STR,State Representative,PAS,Pasco,36.0,999.0,35,35,Mathieu,James,,2636,2014,General,primary,Primary,2636.0,3720.0,0,6356,2636.0,6356
27979,8/26/2014,REP,Republican,STR,State Representative,POL,Polk,40.0,999.0,40,40,Burton,Colleen,,4334,2014,General,primary,Primary,4334.0,4334.0,1,8496,4334.0,8496
27980,8/26/2014,REP,Republican,STR,State Representative,POL,Polk,40.0,999.0,40,40,Shannon,John,Hugh,4162,2014,General,primary,Primary,4162.0,4334.0,0,8496,4162.0,8496
27981,8/26/2014,REP,Republican,STR,State Representative,ORA,Orange,44.0,999.0,32,32,Eisnaugle,Eric,,6689,2014,General,primary,Primary,6689.0,6689.0,1,7897,6689.0,7897
27982,8/26/2014,REP,Republican,STR,State Representative,ORA,Orange,44.0,999.0,32,32,Facella,Stephen,,1208,2014,General,primary,Primary,1208.0,6689.0,0,7897,1208.0,7897
27983,8/26/2014,REP,Republican,STR,State Representative,ORA,Orange,47.0,999.0,47,47,Miller,Mike,,8302,2014,General,primary,Primary,8302.0,8302.0,1,11182,8302.0,11182
27984,8/26/2014,REP,Republican,STR,State Representative,ORA,Orange,47.0,999.0,47,47,Pearson,Maurice,'Mo',2880,2014,General,primary,Primary,2880.0,8302.0,0,11182,2880.0,11182
27985,8/26/2014,REP,Republican,STR,State Representative,ORA,Orange,49.0,999.0,29,29,Plasencia,Rene,'Coach P',4036,2014,General,primary,Primary,4036.0,4036.0,1,5239,4036.0,5239
27986,8/26/2014,REP,Republican,STR,State Representative,ORA,Orange,49.0,999.0,29,29,Rodriguez,Ed,,1203,2014,General,primary,Primary,1203.0,4036.0,0,5239,1203.0,5239
27987,8/26/2014,REP,Republican,STR,State Representative,BRE,Brevard,50.0,999.0,18,18,Collins,George,,3180,2014,General,primary,Primary,6852.0,11044.0,0,17896,3180.0,9710
27988,8/26/2014,REP,Republican,STR,State Representative,ORA,Orange,50.0,999.0,22,22,Collins,George,,3672,2014,General,primary,Primary,6852.0,11044.0,0,17896,3672.0,8186
27989,8/26/2014,REP,Republican,STR,State Representative,BRE,Brevard,50.0,999.0,18,18,Goodson,Tom,,6530,2014,General,primary,Primary,11044.0,11044.0,1,17896,6530.0,9710
27990,8/26/2014,REP,Republican,STR,State Representative,ORA,Orange,50.0,999.0,22,22,Goodson,Tom,,4514,2014,General,primary,Primary,11044.0,11044.0,1,17896,4514.0,8186
27991,8/26/2014,REP,Republican,STR,State Representative,BRE,Brevard,53.0,999.0,33,33,Street,Tim,,4627,2014,General,primary,Primary,4627.0,5671.0,0,10298,4627.0,10298
27992,8/26/2014,REP,Republican,STR,State Representative,BRE,Brevard,53.0,999.0,33,33,Tobia,John,,5671,2014,General,primary,Primary,5671.0,5671.0,1,10298,5671.0,10298
27993,8/26/2014,REP,Republican,STR,State Representative,PIN,Pinellas,65.0,999.0,44,44,Faulkner,Debbie,,4743,2014,General,primary,Primary,4743.0,8942.0,0,13685,4743.0,13685
27994,8/26/2014,REP,Republican,STR,State Representative,PIN,Pinellas,65.0,999.0,44,44,Sprowls,Chris,,8942,2014,General,primary,Primary,8942.0,8942.0,1,13685,8942.0,13685
27995,8/26/2014,REP,Republican,STR,State Representative,PIN,Pinellas,67.0,999.0,48,48,Latvala,Chris,,6108,2014,General,primary,Primary,6108.0,6108.0,1,9093,6108.0,17120
27996,8/26/2014,REP,Republican,STR,State Representative,PIN,Pinellas,67.0,999.0,48,48,Shepard,Christopher,,2985,2014,General,primary,Primary,2985.0,6108.0,0,9093,2985.0,17120
27997,8/26/2014,REP,Republican,STR,State Representative,PIN,Pinellas,68.0,999.0,46,46,Black,Joshua,,1908,2014,General,primary,Primary,1908.0,7501.0,0,9409,1908.0,9409
27998,8/26/2014,REP,Republican,STR,State Representative,PIN,Pinellas,68.0,999.0,46,46,Young,Bill,,7501,2014,General,primary,Primary,7501.0,7501.0,1,9409,7501.0,9409
27999,8/26/2014,REP,Republican,STR,State Representative,SAR,Sarasota,74.0,999.0,48,48,DeNapoli,Richard,,6066,2014,General,primary,Primary,6066.0,8052.0,0,14118,6066.0,14118
28000,8/26/2014,REP,Republican,STR,State Representative,SAR,Sarasota,74.0,999.0,48,48,Gonzalez,Julio,,8052,2014,General,primary,Primary,8052.0,8052.0,1,14118,8052.0,14118
28001,8/26/2014,REP,Republican,STR,State Representative,LEE,Lee,77.0,999.0,30,30,Cramer,Terry,,1673,2014,General,primary,Primary,1673.0,7956.0,0,12410,1673.0,12410
28002,8/26/2014,REP,Republican,STR,State Representative,LEE,Lee,77.0,999.0,30,30,Eagle,Dane,,7956,2014,General,primary,Primary,7956.0,7956.0,1,12410,7956.0,12410
28003,8/26/2014,REP,Republican,STR,State Representative,LEE,Lee,77.0,999.0,30,30,Ivey,Brandon,,807,2014,General,primary,Primary,807.0,7956.0,0,12410,807.0,12410
28004,8/26/2014,REP,Republican,STR,State Representative,LEE,Lee,77.0,999.0,30,30,Roach,Jim,,1974,2014,General,primary,Primary,1974.0,7956.0,0,12410,1974.0,12410
28005,8/26/2014,REP,Republican,STR,State Representative,LEE,Lee,79.0,999.0,27,27,Caldwell,Matt,,9038,2014,General,primary,Primary,9038.0,9038.0,1,14903,9038.0,14903
28006,8/26/2014,REP,Republican,STR,State Representative,LEE,Lee,79.0,999.0,27,27,Miller,Matt,,5865,2014,General,primary,Primary,5865.0,9038.0,0,14903,5865.0,14903
28007,8/26/2014,REP,Republican,STR,State Representative,DAD,Miami_Dade,111.0,999.0,47,47,Anthony,Alex,,2586,2014,General,primary,Primary,2586.0,3932.0,0,6518,2586.0,6518
28008,8/26/2014,REP,Republican,STR,State Representative,DAD,Miami_Dade,111.0,999.0,47,47,Avila,Bryan,,3932,2014,General,primary,Primary,3932.0,3932.0,1,6518,3932.0,6518
28009,8/26/2014,DEM,Democrat,GOV,Governor,ALA,Alachua,999,999.0,63,63,Crist,Charlie,,10667,2014,General,primary,Primary,623001.0,623001.0,1,837796,10667.0,27022
28010,8/26/2014,DEM,Democrat,GOV,Governor,BAK,Baker,999,999.0,9,9,Crist,Charlie,,1376,2014,General,primary,Primary,623001.0,623001.0,1,837796,1376.0,5091
28011,8/26/2014,DEM,Democrat,GOV,Governor,BAY,Bay,999,999.0,44,44,Crist,Charlie,,3348,2014,General,primary,Primary,623001.0,623001.0,1,837796,3348.0,21818
28012,8/26/2014,DEM,Democrat,GOV,Governor,BRA,Bradford,999,999.0,14,14,Crist,Charlie,,923,2014,General,primary,Primary,623001.0,623001.0,1,837796,923.0,3575
28013,8/26/2014,DEM,Democrat,GOV,Governor,BRE,Brevard,999,999.0,173,173,Crist,Charlie,,18543,2014,General,primary,Primary,623001.0,623001.0,1,837796,18543.0,71465
28014,8/26/2014,DEM,Democrat,GOV,Governor,BRO,Broward,999,999.0,577,577,Crist,Charlie,,58853,2014,General,primary,Primary,623001.0,623001.0,1,837796,58853.0,100609
28015,8/26/2014,DEM,Democrat,GOV,Governor,CAL,Calhoun,999,999.0,11,11,Crist,Charlie,,850,2014,General,primary,Primary,623001.0,623001.0,1,837796,850.0,2182
28016,8/26/2014,DEM,Democrat,GOV,Governor,CHA,Charlotte,999,999.0,69,69,Crist,Charlie,,4258,2014,General,primary,Primary,623001.0,623001.0,1,837796,4258.0,17241
28017,8/26/2014,DEM,Democrat,GOV,Governor,CIT,Citrus,999,999.0,31,31,Crist,Charlie,,5841,2014,General,primary,Primary,623001.0,623001.0,1,837796,5841.0,22952
28018,8/26/2014,DEM,Democrat,GOV,Governor,CLA,Clay,999,999.0,47,47,Crist,Charlie,,2265,2014,General,primary,Primary,623001.0,623001.0,1,837796,2265.0,20954
28019,8/26/2014,DEM,Democrat,GOV,Governor,CLL,Collier,999,999.0,58,58,Crist,Charlie,,6223,2014,General,primary,Primary,623001.0,623001.0,1,837796,6223.0,33152
28020,8/26/2014,DEM,Democrat,GOV,Governor,CLM,Columbia,999,999.0,24,24,Crist,Charlie,,2096,2014,General,primary,Primary,623001.0,623001.0,1,837796,2096.0,7730
28021,8/26/2014,DEM,Democrat,GOV,Governor,DES,DeSoto,999,999.0,15,15,Crist,Charlie,,1284,2014,General,primary,Primary,623001.0,623001.0,1,837796,1284.0,3139
28022,8/26/2014,DEM,Democrat,GOV,Governor,DIX,Dixie,999,999.0,10,10,Crist,Charlie,,1237,2014,General,primary,Primary,623001.0,623001.0,1,837796,1237.0,3090
28023,8/26/2014,DEM,Democrat,GOV,Governor,DUV,Duval,999,999.0,199,199,Crist,Charlie,,23825,2014,General,primary,Primary,623001.0,623001.0,1,837796,23825.0,83794
28024,8/26/2014,DEM,Democrat,GOV,Governor,ESC,Escambia,999,999.0,79,79,Crist,Charlie,,7213,2014,General,primary,Primary,623001.0,623001.0,1,837796,7213.0,30099
28025,8/26/2014,DEM,Democrat,GOV,Governor,FLA,Flagler,999,999.0,23,23,Crist,Charlie,,3677,2014,General,primary,Primary,623001.0,623001.0,1,837796,3677.0,11262
28026,8/26/2014,DEM,Democrat,GOV,Governor,FRA,Franklin,999,999.0,8,8,Crist,Charlie,,696,2014,General,primary,Primary,623001.0,623001.0,1,837796,696.0,1744
28027,8/26/2014,DEM,Democrat,GOV,Governor,GAD,Gadsden,999,999.0,25,25,Crist,Charlie,,6164,2014,General,primary,Primary,623001.0,623001.0,1,837796,6164.0,8422
28028,8/26/2014,DEM,Democrat,GOV,Governor,GIL,Gilchrist,999,999.0,10,10,Crist,Charlie,,464,2014,General,primary,Primary,623001.0,623001.0,1,837796,464.0,2553
28029,8/26/2014,DEM,Democrat,GOV,Governor,GLA,Glades,999,999.0,13,13,Crist,Charlie,,177,2014,General,primary,Primary,623001.0,623001.0,1,837796,177.0,509
28030,8/26/2014,DEM,Democrat,GOV,Governor,GUL,Gulf,999,999.0,9,9,Crist,Charlie,,709,2014,General,primary,Primary,623001.0,623001.0,1,837796,709.0,2360
28031,8/26/2014,DEM,Democrat,GOV,Governor,HAM,Hamilton,999,999.0,8,8,Crist,Charlie,,736,2014,General,primary,Primary,623001.0,623001.0,1,837796,736.0,1661
28032,8/26/2014,DEM,Democrat,GOV,Governor,HAR,Hardee,999,999.0,12,12,Crist,Charlie,,546,2014,General,primary,Primary,623001.0,623001.0,1,837796,546.0,2583
28033,8/26/2014,DEM,Democrat,GOV,Governor,HEN,Hendry,999,999.0,10,10,Crist,Charlie,,786,2014,General,primary,Primary,623001.0,623001.0,1,837796,786.0,2271
28034,8/26/2014,DEM,Democrat,GOV,Governor,HER,Hernando,999,999.0,37,37,Crist,Charlie,,6115,2014,General,primary,Primary,623001.0,623001.0,1,837796,6115.0,17551
28035,8/26/2014,DEM,Democrat,GOV,Governor,HIG,Highlands,999,999.0,25,25,Crist,Charlie,,2171,2014,General,primary,Primary,623001.0,623001.0,1,837796,2171.0,9487
28036,8/26/2014,DEM,Democrat,GOV,Governor,HIL,Hillsborough,999,999.0,347,347,Crist,Charlie,,43400,2014,General,primary,Primary,623001.0,623001.0,1,837796,43400.0,108829
28037,8/26/2014,DEM,Democrat,GOV,Governor,HOL,Holmes,999,999.0,8,8,Crist,Charlie,,892,2014,General,primary,Primary,623001.0,623001.0,1,837796,892.0,3399
28038,8/26/2014,DEM,Democrat,GOV,Governor,IND,Indian River,999,999.0,37,37,Crist,Charlie,,2874,2014,General,primary,Primary,623001.0,623001.0,1,837796,2874.0,14238
28039,8/26/2014,DEM,Democrat,GOV,Governor,JAC,Jackson,999,999.0,14,14,Crist,Charlie,,3160,2014,General,primary,Primary,623001.0,623001.0,1,837796,3160.0,7884
28040,8/26/2014,DEM,Democrat,GOV,Governor,JEF,Jefferson,999,999.0,15,15,Crist,Charlie,,1575,2014,General,primary,Primary,623001.0,623001.0,1,837796,1575.0,2787
28041,8/26/2014,DEM,Democrat,GOV,Governor,LAF,Lafayette,999,999.0,5,5,Crist,Charlie,,706,2014,General,primary,Primary,623001.0,623001.0,1,837796,706.0,1788
28042,8/26/2014,DEM,Democrat,GOV,Governor,LAK,Lake,999,999.0,104,104,Crist,Charlie,,7218,2014,General,primary,Primary,623001.0,623001.0,1,837796,7218.0,30607
28043,8/26/2014,DEM,Democrat,GOV,Governor,LEE,Lee,999,999.0,127,127,Crist,Charlie,,16168,2014,General,primary,Primary,623001.0,623001.0,1,837796,16168.0,72983
28044,8/26/2014,DEM,Democrat,GOV,Governor,LEO,Leon,999,999.0,133,133,Crist,Charlie,,21871,2014,General,primary,Primary,623001.0,623001.0,1,837796,21871.0,41561
28045,8/26/2014,DEM,Democrat,GOV,Governor,LEV,Levy,999,999.0,13,13,Crist,Charlie,,972,2014,General,primary,Primary,623001.0,623001.0,1,837796,972.0,5056
28046,8/26/2014,DEM,Democrat,GOV,Governor,LIB,Liberty,999,999.0,8,8,Crist,Charlie,,985,2014,General,primary,Primary,623001.0,623001.0,1,837796,985.0,1940
28047,8/26/2014,DEM,Democrat,GOV,Governor,MAD,Madison,999,999.0,0,0,Crist,Charlie,,1532,2014,General,primary,Primary,623001.0,623001.0,1,837796,1532.0,2845
28048,8/26/2014,DEM,Democrat,GOV,Governor,MAN,Manatee,999,999.0,70,70,Crist,Charlie,,11625,2014,General,primary,Primary,623001.0,623001.0,1,837796,11625.0,36976
28049,8/26/2014,DEM,Democrat,GOV,Governor,MRN,Marion,999,999.0,127,127,Crist,Charlie,,8215,2014,General,primary,Primary,623001.0,623001.0,1,837796,8215.0,31783
28050,8/26/2014,DEM,Democrat,GOV,Governor,MRT,Martin,999,999.0,31,31,Crist,Charlie,,4241,2014,General,primary,Primary,623001.0,623001.0,1,837796,4241.0,21742
28051,8/26/2014,DEM,Democrat,GOV,Governor,DAD,Miami_Dade,999,999.0,812,812,Crist,Charlie,,65913,2014,General,primary,Primary,623001.0,623001.0,1,837796,65913.0,150516
28052,8/26/2014,DEM,Democrat,GOV,Governor,MON,Monroe,999,999.0,33,33,Crist,Charlie,,4051,2014,General,primary,Primary,623001.0,623001.0,1,837796,4051.0,10990
28053,8/26/2014,DEM,Democrat,GOV,Governor,NAS,Nassau,999,999.0,16,16,Crist,Charlie,,1400,2014,General,primary,Primary,623001.0,623001.0,1,837796,1400.0,10023
28054,8/26/2014,DEM,Democrat,GOV,Governor,OKA,Okaloosa,999,999.0,52,52,Crist,Charlie,,2134,2014,General,primary,Primary,623001.0,623001.0,1,837796,2134.0,22613
28055,8/26/2014,DEM,Democrat,GOV,Governor,OKE,Okeechobee,999,999.0,11,11,Crist,Charlie,,1106,2014,General,primary,Primary,623001.0,623001.0,1,837796,1106.0,3942
28056,8/26/2014,DEM,Democrat,GOV,Governor,ORA,Orange,999,999.0,227,227,Crist,Charlie,,39230,2014,General,primary,Primary,623001.0,623001.0,1,837796,39230.0,96399
28057,8/26/2014,DEM,Democrat,GOV,Governor,OSC,Osceola,999,999.0,74,74,Crist,Charlie,,7120,2014,General,primary,Primary,623001.0,623001.0,1,837796,7120.0,17842
28058,8/26/2014,DEM,Democrat,GOV,Governor,PAL,Palm Beach,999,999.0,765,765,Crist,Charlie,,50899,2014,General,primary,Primary,623001.0,623001.0,1,837796,50899.0,95111
28059,8/26/2014,DEM,Democrat,GOV,Governor,PAS,Pasco,999,999.0,111,111,Crist,Charlie,,12605,2014,General,primary,Primary,623001.0,623001.0,1,837796,12605.0,38542
28060,8/26/2014,DEM,Democrat,GOV,Governor,PIN,Pinellas,999,999.0,297,297,Crist,Charlie,,48756,2014,General,primary,Primary,623001.0,623001.0,1,837796,48756.0,123527
28061,8/26/2014,DEM,Democrat,GOV,Governor,POL,Polk,999,999.0,167,167,Crist,Charlie,,16617,2014,General,primary,Primary,623001.0,623001.0,1,837796,16617.0,49909
28062,8/26/2014,DEM,Democrat,GOV,Governor,PUT,Putnam,999,999.0,39,39,Crist,Charlie,,2022,2014,General,primary,Primary,623001.0,623001.0,1,837796,2022.0,8633
28063,8/26/2014,DEM,Democrat,GOV,Governor,SAN,Santa Rosa,999,999.0,41,41,Crist,Charlie,,1724,2014,General,primary,Primary,623001.0,623001.0,1,837796,1724.0,16499
28064,8/26/2014,DEM,Democrat,GOV,Governor,SAR,Sarasota,999,999.0,99,99,Crist,Charlie,,17276,2014,General,primary,Primary,623001.0,623001.0,1,837796,17276.0,49963
28065,8/26/2014,DEM,Democrat,GOV,Governor,SEM,Seminole,999,999.0,80,80,Crist,Charlie,,10170,2014,General,primary,Primary,623001.0,623001.0,1,837796,10170.0,40443
28066,8/26/2014,DEM,Democrat,GOV,Governor,STJ,St. Johns,999,999.0,46,46,Crist,Charlie,,3852,2014,General,primary,Primary,623001.0,623001.0,1,837796,3852.0,22804
28067,8/26/2014,DEM,Democrat,GOV,Governor,STL,St. Lucie,999,999.0,64,64,Crist,Charlie,,11202,2014,General,primary,Primary,623001.0,623001.0,1,837796,11202.0,28961
28068,8/26/2014,DEM,Democrat,GOV,Governor,SUM,Sumter,999,999.0,29,29,Crist,Charlie,,3158,2014,General,primary,Primary,623001.0,623001.0,1,837796,3158.0,13968
28069,8/26/2014,DEM,Democrat,GOV,Governor,SUW,Suwannee,999,999.0,16,16,Crist,Charlie,,1269,2014,General,primary,Primary,623001.0,623001.0,1,837796,1269.0,4989
28070,8/26/2014,DEM,Democrat,GOV,Governor,TAY,Taylor,999,999.0,14,14,Crist,Charlie,,897,2014,General,primary,Primary,623001.0,623001.0,1,837796,897.0,2259
28071,8/26/2014,DEM,Democrat,GOV,Governor,UNI,Union,999,999.0,8,8,Crist,Charlie,,803,2014,General,primary,Primary,623001.0,623001.0,1,837796,803.0,2255
28072,8/26/2014,DEM,Democrat,GOV,Governor,VOL,Volusia,999,999.0,125,125,Crist,Charlie,,20267,2014,General,primary,Primary,623001.0,623001.0,1,837796,20267.0,60667
28073,8/26/2014,DEM,Democrat,GOV,Governor,WAK,Wakulla,999,999.0,12,12,Crist,Charlie,,1971,2014,General,primary,Primary,623001.0,623001.0,1,837796,1971.0,5079
28074,8/26/2014,DEM,Democrat,GOV,Governor,WAL,Walton,999,999.0,21,21,Crist,Charlie,,1262,2014,General,primary,Primary,623001.0,623001.0,1,837796,1262.0,8486
28075,8/26/2014,DEM,Democrat,GOV,Governor,WAS,Washington,999,999.0,16,16,Crist,Charlie,,820,2014,General,primary,Primary,623001.0,623001.0,1,837796,820.0,3786
28076,8/26/2014,DEM,Democrat,GOV,Governor,ALA,Alachua,999,999.0,63,63,Rich,Nan,H.,6210,2014,General,primary,Primary,214795.0,623001.0,0,837796,6210.0,27022
28077,8/26/2014,DEM,Democrat,GOV,Governor,BAK,Baker,999,999.0,9,9,Rich,Nan,H.,1215,2014,General,primary,Primary,214795.0,623001.0,0,837796,1215.0,5091
28078,8/26/2014,DEM,Democrat,GOV,Governor,BAY,Bay,999,999.0,44,44,Rich,Nan,H.,2674,2014,General,primary,Primary,214795.0,623001.0,0,837796,2674.0,21818
28079,8/26/2014,DEM,Democrat,GOV,Governor,BRA,Bradford,999,999.0,14,14,Rich,Nan,H.,844,2014,General,primary,Primary,214795.0,623001.0,0,837796,844.0,3575
28080,8/26/2014,DEM,Democrat,GOV,Governor,BRE,Brevard,999,999.0,173,173,Rich,Nan,H.,7320,2014,General,primary,Primary,214795.0,623001.0,0,837796,7320.0,71465
28081,8/26/2014,DEM,Democrat,GOV,Governor,BRO,Broward,999,999.0,577,577,Rich,Nan,H.,17433,2014,General,primary,Primary,214795.0,623001.0,0,837796,17433.0,100609
28082,8/26/2014,DEM,Democrat,GOV,Governor,CAL,Calhoun,999,999.0,11,11,Rich,Nan,H.,836,2014,General,primary,Primary,214795.0,623001.0,0,837796,836.0,2182
28083,8/26/2014,DEM,Democrat,GOV,Governor,CHA,Charlotte,999,999.0,69,69,Rich,Nan,H.,1408,2014,General,primary,Primary,214795.0,623001.0,0,837796,1408.0,17241
28084,8/26/2014,DEM,Democrat,GOV,Governor,CIT,Citrus,999,999.0,31,31,Rich,Nan,H.,2394,2014,General,primary,Primary,214795.0,623001.0,0,837796,2394.0,22952
28085,8/26/2014,DEM,Democrat,GOV,Governor,CLA,Clay,999,999.0,47,47,Rich,Nan,H.,1364,2014,General,primary,Primary,214795.0,623001.0,0,837796,1364.0,20954
28086,8/26/2014,DEM,Democrat,GOV,Governor,CLL,Collier,999,999.0,58,58,Rich,Nan,H.,1633,2014,General,primary,Primary,214795.0,623001.0,0,837796,1633.0,33152
28087,8/26/2014,DEM,Democrat,GOV,Governor,CLM,Columbia,999,999.0,24,24,Rich,Nan,H.,1522,2014,General,primary,Primary,214795.0,623001.0,0,837796,1522.0,7730
28088,8/26/2014,DEM,Democrat,GOV,Governor,DES,DeSoto,999,999.0,15,15,Rich,Nan,H.,771,2014,General,primary,Primary,214795.0,623001.0,0,837796,771.0,3139
28089,8/26/2014,DEM,Democrat,GOV,Governor,DIX,Dixie,999,999.0,10,10,Rich,Nan,H.,844,2014,General,primary,Primary,214795.0,623001.0,0,837796,844.0,3090
28090,8/26/2014,DEM,Democrat,GOV,Governor,DUV,Duval,999,999.0,199,199,Rich,Nan,H.,11126,2014,General,primary,Primary,214795.0,623001.0,0,837796,11126.0,83794
28091,8/26/2014,DEM,Democrat,GOV,Governor,ESC,Escambia,999,999.0,79,79,Rich,Nan,H.,3685,2014,General,primary,Primary,214795.0,623001.0,0,837796,3685.0,30099
28092,8/26/2014,DEM,Democrat,GOV,Governor,FLA,Flagler,999,999.0,23,23,Rich,Nan,H.,1004,2014,General,primary,Primary,214795.0,623001.0,0,837796,1004.0,11262
28093,8/26/2014,DEM,Democrat,GOV,Governor,FRA,Franklin,999,999.0,8,8,Rich,Nan,H.,523,2014,General,primary,Primary,214795.0,623001.0,0,837796,523.0,1744
28094,8/26/2014,DEM,Democrat,GOV,Governor,GAD,Gadsden,999,999.0,25,25,Rich,Nan,H.,1508,2014,General,primary,Primary,214795.0,623001.0,0,837796,1508.0,8422
28095,8/26/2014,DEM,Democrat,GOV,Governor,GIL,Gilchrist,999,999.0,10,10,Rich,Nan,H.,408,2014,General,primary,Primary,214795.0,623001.0,0,837796,408.0,2553
28096,8/26/2014,DEM,Democrat,GOV,Governor,GLA,Glades,999,999.0,13,13,Rich,Nan,H.,127,2014,General,primary,Primary,214795.0,623001.0,0,837796,127.0,509
28097,8/26/2014,DEM,Democrat,GOV,Governor,GUL,Gulf,999,999.0,9,9,Rich,Nan,H.,602,2014,General,primary,Primary,214795.0,623001.0,0,837796,602.0,2360
28098,8/26/2014,DEM,Democrat,GOV,Governor,HAM,Hamilton,999,999.0,8,8,Rich,Nan,H.,440,2014,General,primary,Primary,214795.0,623001.0,0,837796,440.0,1661
28099,8/26/2014,DEM,Democrat,GOV,Governor,HAR,Hardee,999,999.0,12,12,Rich,Nan,H.,453,2014,General,primary,Primary,214795.0,623001.0,0,837796,453.0,2583
28100,8/26/2014,DEM,Democrat,GOV,Governor,HEN,Hendry,999,999.0,10,10,Rich,Nan,H.,512,2014,General,primary,Primary,214795.0,623001.0,0,837796,512.0,2271
28101,8/26/2014,DEM,Democrat,GOV,Governor,HER,Hernando,999,999.0,37,37,Rich,Nan,H.,1769,2014,General,primary,Primary,214795.0,623001.0,0,837796,1769.0,17551
28102,8/26/2014,DEM,Democrat,GOV,Governor,HIG,Highlands,999,999.0,25,25,Rich,Nan,H.,1093,2014,General,primary,Primary,214795.0,623001.0,0,837796,1093.0,9487
28103,8/26/2014,DEM,Democrat,GOV,Governor,HIL,Hillsborough,999,999.0,347,347,Rich,Nan,H.,13186,2014,General,primary,Primary,214795.0,623001.0,0,837796,13186.0,108829
28104,8/26/2014,DEM,Democrat,GOV,Governor,HOL,Holmes,999,999.0,8,8,Rich,Nan,H.,1002,2014,General,primary,Primary,214795.0,623001.0,0,837796,1002.0,3399
28105,8/26/2014,DEM,Democrat,GOV,Governor,IND,Indian River,999,999.0,37,37,Rich,Nan,H.,1346,2014,General,primary,Primary,214795.0,623001.0,0,837796,1346.0,14238
28106,8/26/2014,DEM,Democrat,GOV,Governor,JAC,Jackson,999,999.0,14,14,Rich,Nan,H.,2177,2014,General,primary,Primary,214795.0,623001.0,0,837796,2177.0,7884
28107,8/26/2014,DEM,Democrat,GOV,Governor,JEF,Jefferson,999,999.0,15,15,Rich,Nan,H.,589,2014,General,primary,Primary,214795.0,623001.0,0,837796,589.0,2787
28108,8/26/2014,DEM,Democrat,GOV,Governor,LAF,Lafayette,999,999.0,5,5,Rich,Nan,H.,644,2014,General,primary,Primary,214795.0,623001.0,0,837796,644.0,1788
